model,is_poison,epoch,lr,acc
Target_ResNet_18,True,262,5.384415344238281,0%
Target_ResNet_18,False,262,1.0391217590332031,62.78
Target_ResNet_18,True,263,5.389111480712891,0%
Target_ResNet_18,False,263,1.0383428833007813,62.92
Target_ResNet_18,True,264,5.477956130981445,0%
Target_ResNet_18,False,264,1.0369296997070312,63.21
Target_ResNet_18,True,265,5.549353118896485,0%
Target_ResNet_18,False,265,1.0340072204589843,63.190000000000005
Target_ResNet_18,True,266,5.3339845733642575,0%
Target_ResNet_18,False,266,1.0363878845214844,63.29
Target_ResNet_18,True,267,5.326919235229492,0%
Target_ResNet_18,False,267,1.0412324035644531,63.17
Target_ResNet_18,True,268,5.093543502807617,0%
Target_ResNet_18,False,268,1.0498855712890625,62.9
Target_ResNet_18,True,269,5.05183056640625,0%
Target_ResNet_18,False,269,1.0443303039550782,63.41
Target_ResNet_18,True,270,5.111502914428711,0%
Target_ResNet_18,False,270,1.0387860107421876,63.78
Target_ResNet_18,True,271,5.013603225708008,0%
Target_ResNet_18,False,271,1.0378270690917968,63.99
Target_ResNet_18,True,272,5.267192520141601,0%
Target_ResNet_18,False,272,1.0348927490234374,63.7
Target_ResNet_18,True,273,5.3172962188720705,0%
Target_ResNet_18,False,273,1.0371058227539063,63.870000000000005
Target_ResNet_18,True,274,5.072536972045898,0%
Target_ResNet_18,False,274,1.0375610229492187,63.339999999999996
Target_ResNet_18,True,275,5.156983459472657,0%
Target_ResNet_18,False,275,1.0385295471191407,63.29
Target_ResNet_18,True,276,5.141822219848633,0%
Target_ResNet_18,False,276,1.0355334289550782,63.260000000000005
Target_ResNet_18,True,277,5.091233108520508,0%
Target_ResNet_18,False,277,1.0335090698242186,63.85999999999999
Target_ResNet_18,True,278,5.206997924804687,0%
Target_ResNet_18,False,278,1.0235315490722656,64.34
Target_ResNet_18,True,279,5.0966321411132816,0%
Target_ResNet_18,False,279,1.0184118530273438,65.03
Target_ResNet_18,True,280,5.289522644042969,0%
Target_ResNet_18,False,280,1.0102254272460938,64.92999999999999
Target_ResNet_18,True,281,5.253055770874023,0%
Target_ResNet_18,False,281,1.0104984069824219,64.45
Target_ResNet_18,True,282,5.263955551147461,0%
Target_ResNet_18,False,282,1.015130645751953,64.27000000000001
Target_ResNet_18,True,283,5.314439208984375,0%
Target_ResNet_18,False,283,1.011955059814453,64.49000000000001
Target_ResNet_18,True,284,5.266297821044922,0%
Target_ResNet_18,False,284,1.0096443237304686,64.59
Target_ResNet_18,True,285,5.493053344726563,0%
Target_ResNet_18,False,285,1.0070140502929688,64.27000000000001
Target_ResNet_18,True,286,5.3739041900634765,0%
Target_ResNet_18,False,286,1.0037260925292968,64.33
Target_ResNet_18,True,287,5.651952270507812,0%
Target_ResNet_18,False,287,1.0017735229492188,64.21
Target_ResNet_18,True,288,5.346273391723633,0%
Target_ResNet_18,False,288,0.9941277221679687,64.74
Target_ResNet_18,True,289,5.471017578125,0%
Target_ResNet_18,False,289,0.9920199279785156,64.9
Target_ResNet_18,True,290,5.533997253417969,0%
Target_ResNet_18,False,290,0.9906723693847657,64.42
Target_ResNet_18,True,291,5.660945404052734,0%
Target_ResNet_18,False,291,0.9883610046386718,64.57000000000001
Target_ResNet_18,True,292,5.737720703125,0%
Target_ResNet_18,False,292,0.9824566223144531,64.67
Target_ResNet_18,True,293,5.742486938476563,0%
Target_ResNet_18,False,293,0.9798931701660156,65.25
Target_ResNet_18,True,294,5.611410766601563,0%
Target_ResNet_18,False,294,0.9779406433105469,65.46
Target_ResNet_18,True,295,5.616336608886718,0%
Target_ResNet_18,False,295,0.9753433532714844,65.72
Target_ResNet_18,True,296,5.643765686035156,0%
Target_ResNet_18,False,296,0.9715651733398437,65.77
Target_ResNet_18,True,297,5.55404833984375,0%
Target_ResNet_18,False,297,0.9739556762695313,65.64999999999999
Target_ResNet_18,True,298,5.374545364379883,0%
Target_ResNet_18,False,298,0.9742014221191406,65.75
Target_ResNet_18,True,299,5.4297400512695315,0%
Target_ResNet_18,False,299,0.9710675964355469,65.79
Target_ResNet_18,True,300,5.532422500610352,0%
Target_ResNet_18,False,300,0.9673722961425781,65.89
Target_ResNet_18,True,301,5.566003021240235,0%
Target_ResNet_18,False,301,0.9676947814941407,65.39
Target_ResNet_18,True,302,5.729939270019531,0%
Target_ResNet_18,False,302,0.973615673828125,65.01
Target_ResNet_18,True,303,5.6484052734375,0%
Target_ResNet_18,False,303,0.975483984375,64.96
Target_ResNet_18,True,304,5.670028869628906,0%
Target_ResNet_18,False,304,0.9713761108398438,65.41
Target_ResNet_18,True,305,5.547584075927734,0%
Target_ResNet_18,False,305,0.9694349426269532,65.23
Target_ResNet_18,True,306,5.430924942016602,0%
Target_ResNet_18,False,306,0.9667137756347656,65.45
Target_ResNet_18,True,307,5.457059005737305,0%
Target_ResNet_18,False,307,0.980637451171875,64.89
Target_ResNet_18,True,308,5.26640690612793,0%
Target_ResNet_18,False,308,0.979850439453125,64.96
Target_ResNet_18,True,309,5.351546249389648,0%
Target_ResNet_18,False,309,0.975077734375,65.49000000000001
Target_ResNet_18,True,310,5.420172149658203,0%
Target_ResNet_18,False,310,0.9687840454101563,65.68
Target_ResNet_18,True,311,5.428844985961914,0%
Target_ResNet_18,False,311,0.9640706604003906,65.91
Target_ResNet_18,True,312,5.395141815185547,0%
Target_ResNet_18,False,312,0.9735414489746094,65.63
Target_ResNet_18,True,313,5.456535797119141,0%
Target_ResNet_18,False,313,0.9690793823242188,65.68
Target_ResNet_18,True,314,5.587084564208984,0%
Target_ResNet_18,False,314,0.9628545471191406,65.8
Target_ResNet_18,True,315,5.45585905456543,0%
Target_ResNet_18,False,315,0.9595600769042969,65.98
Target_ResNet_18,True,316,5.671649734497071,0%
Target_ResNet_18,False,316,0.9554239624023437,66.39
Target_ResNet_18,True,317,5.695830780029297,0%
Target_ResNet_18,False,317,0.9495669067382813,66.36
Target_ResNet_18,True,318,5.686402877807617,0%
Target_ResNet_18,False,318,0.9465708862304687,66.8
Target_ResNet_18,True,319,5.619636520385742,0%
Target_ResNet_18,False,319,0.9474386779785157,66.64999999999999
Target_ResNet_18,True,320,5.667665283203125,0%
Target_ResNet_18,False,320,0.9442788330078125,66.41
Target_ResNet_18,True,321,5.730361251831055,0%
Target_ResNet_18,False,321,0.9418442077636718,66.72
Target_ResNet_18,True,322,5.804082778930664,0%
Target_ResNet_18,False,322,0.9395010925292969,66.52
Target_ResNet_18,True,323,5.761083923339844,0%
Target_ResNet_18,False,323,0.9399653930664063,66.93
Target_ResNet_18,True,324,5.639447677612305,0%
Target_ResNet_18,False,324,0.9417943298339844,67.13
Target_ResNet_18,True,325,5.6786713104248046,0%
Target_ResNet_18,False,325,0.9307941162109375,67.39
Target_ResNet_18,True,326,5.633006484985351,0%
Target_ResNet_18,False,326,0.92928330078125,67.46
Target_ResNet_18,True,327,5.50411408996582,0%
Target_ResNet_18,False,327,0.9263166809082031,67.52
Target_ResNet_18,True,328,5.900922973632812,0%
Target_ResNet_18,False,328,0.9189060607910157,67.92
Target_ResNet_18,True,329,5.984544158935547,0%
Target_ResNet_18,False,329,0.9190352172851562,67.54
Target_ResNet_18,True,330,5.808049194335937,0%
Target_ResNet_18,False,330,0.9145107360839844,67.84
Target_ResNet_18,True,331,5.8209592132568355,0%
Target_ResNet_18,False,331,0.9141679870605469,67.78999999999999
Target_ResNet_18,True,332,5.912179046630859,0%
Target_ResNet_18,False,332,0.9207196472167969,67.72
Target_ResNet_18,True,333,5.704767395019531,0%
Target_ResNet_18,False,333,0.9210345520019532,67.67
Target_ResNet_18,True,334,5.7484552154541015,0%
Target_ResNet_18,False,334,0.9206247436523437,67.69
Target_ResNet_18,True,335,5.805004577636719,0%
Target_ResNet_18,False,335,0.91587353515625,67.71000000000001
Target_ResNet_18,True,336,5.748900695800781,0%
Target_ResNet_18,False,336,0.9200172912597656,67.36999999999999
Target_ResNet_18,True,337,5.605616088867188,0%
Target_ResNet_18,False,337,0.9183346069335937,67.44
Target_ResNet_18,True,338,5.798407653808594,0%
Target_ResNet_18,False,338,0.9138705871582031,67.86999999999999
Target_ResNet_18,True,339,5.891752059936524,0%
Target_ResNet_18,False,339,0.9084313171386719,68.16
Target_ResNet_18,True,340,5.617029388427734,0%
Target_ResNet_18,False,340,0.9114319763183594,68.07
Target_ResNet_18,True,341,5.574670944213867,0%
Target_ResNet_18,False,341,0.9097136047363281,68.15
Target_ResNet_18,True,342,5.705545730590821,0%
Target_ResNet_18,False,342,0.9011251220703125,68.58999999999999
Target_ResNet_18,True,343,5.62792121887207,0%
Target_ResNet_18,False,343,0.8948859191894531,68.63
Target_ResNet_18,True,344,5.736829040527343,0%
Target_ResNet_18,False,344,0.8887990417480469,68.75
Target_ResNet_18,True,345,5.84833642578125,0%
Target_ResNet_18,False,345,0.8831851928710938,68.67999999999999
Target_ResNet_18,True,346,5.589623764038086,0%
Target_ResNet_18,False,346,0.8853290832519531,68.67999999999999
Target_ResNet_18,True,347,5.7577093353271485,0%
Target_ResNet_18,False,347,0.8831168090820313,68.63
Target_ResNet_18,True,348,5.568445877075195,0%
Target_ResNet_18,False,348,0.8843696044921875,68.81
Target_ResNet_18,True,349,5.746911834716797,0%
Target_ResNet_18,False,349,0.8821654479980469,68.91000000000001
Target_ResNet_18,True,350,5.864378509521484,0%
Target_ResNet_18,False,350,0.8830970581054688,68.78999999999999
Target_ResNet_18,True,351,5.871106475830078,0%
Target_ResNet_18,False,351,0.8760471801757812,69.06
Target_ResNet_18,True,352,5.855544403076172,0%
Target_ResNet_18,False,352,0.8740816162109375,69.17
Target_ResNet_18,True,353,5.9380266418457035,0%
Target_ResNet_18,False,353,0.8750358581542969,68.86
Target_ResNet_18,True,354,5.939181121826172,0%
Target_ResNet_18,False,354,0.8765191772460937,68.67999999999999
Target_ResNet_18,True,355,5.96361149597168,0%
Target_ResNet_18,False,355,0.8779754577636719,68.65
Target_ResNet_18,True,356,5.8934232635498045,0%
Target_ResNet_18,False,356,0.8783271850585938,68.85
Target_ResNet_18,True,357,5.954688751220703,0%
Target_ResNet_18,False,357,0.8751150817871094,69.0
Target_ResNet_18,True,358,6.126088333129883,0%
Target_ResNet_18,False,358,0.8646833068847656,69.47
Target_ResNet_18,True,359,6.170691696166992,0%
Target_ResNet_18,False,359,0.8629212829589844,69.54
Target_ResNet_18,True,360,6.221547424316406,0%
Target_ResNet_18,False,360,0.8591533264160156,69.62
Target_ResNet_18,True,361,6.32068911743164,0%
Target_ResNet_18,False,361,0.8636749938964844,69.48
Target_ResNet_18,True,362,6.332384353637695,0%
Target_ResNet_18,False,362,0.8605690307617188,69.67999999999999
Target_ResNet_18,True,363,6.312635284423828,0%
Target_ResNet_18,False,363,0.8553068359375,69.78
Target_ResNet_18,True,364,6.319181869506836,0%
Target_ResNet_18,False,364,0.851085693359375,70.00999999999999
Target_ResNet_18,True,365,6.043081130981445,0%
Target_ResNet_18,False,365,0.8511136169433594,69.82000000000001
Target_ResNet_18,True,366,6.153714889526367,0%
Target_ResNet_18,False,366,0.8483538269042968,69.98
Target_ResNet_18,True,367,6.235803268432617,0%
Target_ResNet_18,False,367,0.8455103881835937,70.06
Target_ResNet_18,True,368,6.164774551391601,0%
Target_ResNet_18,False,368,0.8439373596191406,70.09
Target_ResNet_18,True,369,6.155225860595703,0%
Target_ResNet_18,False,369,0.8492259643554687,69.84
Target_ResNet_18,True,370,6.313868560791016,0%
Target_ResNet_18,False,370,0.8467669250488281,70.00999999999999
Target_ResNet_18,True,371,6.301055450439453,0%
Target_ResNet_18,False,371,0.845028076171875,70.12
Target_ResNet_18,True,372,6.289663177490234,0%
Target_ResNet_18,False,372,0.8409131042480469,70.09
Target_ResNet_18,True,373,6.332280212402344,0%
Target_ResNet_18,False,373,0.8369826782226563,70.25
Target_ResNet_18,True,374,6.434943664550781,0%
Target_ResNet_18,False,374,0.8353504638671875,70.32000000000001
Target_ResNet_18,True,375,6.304579132080078,0%
Target_ResNet_18,False,375,0.8360794738769531,70.39999999999999
Target_ResNet_18,True,376,6.159541259765625,0%
Target_ResNet_18,False,376,0.8395442077636719,70.30999999999999
Target_ResNet_18,True,377,6.217253845214843,0%
Target_ResNet_18,False,377,0.8449375671386719,69.85
Target_ResNet_18,True,378,6.129233413696289,0%
Target_ResNet_18,False,378,0.8445244934082031,70.12
Target_ResNet_18,True,379,6.238284805297852,0%
Target_ResNet_18,False,379,0.8442774230957031,69.87
Target_ResNet_18,True,380,6.276588592529297,0%
Target_ResNet_18,False,380,0.8371637023925781,70.24000000000001
Target_ResNet_18,True,381,6.318466018676758,0%
Target_ResNet_18,False,381,0.8342217163085938,70.37
Target_ResNet_18,True,382,6.388124404907226,0%
Target_ResNet_18,False,382,0.8283494689941406,70.67999999999999
Target_ResNet_18,True,383,6.264309692382812,0%
Target_ResNet_18,False,383,0.8314197875976562,70.65
Target_ResNet_18,True,384,6.364818130493164,0%
Target_ResNet_18,False,384,0.8284143493652344,70.62
Target_ResNet_18,True,385,6.405539459228516,0%
Target_ResNet_18,False,385,0.833578857421875,70.19
Target_ResNet_18,True,386,6.30496923828125,0%
Target_ResNet_18,False,386,0.8313936706542969,70.48
Target_ResNet_18,True,387,6.182757934570312,0%
Target_ResNet_18,False,387,0.8282058288574219,70.5
Target_ResNet_18,True,388,6.04447868347168,0%
Target_ResNet_18,False,388,0.8219935913085937,70.71
Target_ResNet_18,True,389,6.213239379882813,0%
Target_ResNet_18,False,389,0.831168212890625,70.38
Target_ResNet_18,True,390,6.2504697570800785,0%
Target_ResNet_18,False,390,0.8258394287109375,70.64
Target_ResNet_18,True,391,6.23060237121582,0%
Target_ResNet_18,False,391,0.8260781005859374,70.63000000000001
Target_ResNet_18,True,392,6.222677185058593,0%
Target_ResNet_18,False,392,0.8208409057617188,70.94
Target_ResNet_18,True,393,6.249540298461914,0%
Target_ResNet_18,False,393,0.8183239624023437,71.1
Target_ResNet_18,True,394,6.1700646057128905,0%
Target_ResNet_18,False,394,0.81293525390625,71.35000000000001
Target_ResNet_18,True,395,6.129951797485352,0%
Target_ResNet_18,False,395,0.8120304382324218,71.35000000000001
Target_ResNet_18,True,396,6.174536422729492,0%
Target_ResNet_18,False,396,0.8081053405761719,71.66
Target_ResNet_18,True,397,6.450839981079102,0%
Target_ResNet_18,False,397,0.8068817626953125,71.65
Target_ResNet_18,True,398,6.448080291748047,0%
Target_ResNet_18,False,398,0.8059146179199219,71.66
Target_ResNet_18,True,399,6.466754547119141,0%
Target_ResNet_18,False,399,0.8058448852539063,71.66
Target_ResNet_18,True,400,6.567030151367187,0%
Target_ResNet_18,False,400,0.8068290954589844,71.28
Target_ResNet_18,True,401,6.464932189941406,0%
Target_ResNet_18,False,401,0.8043241333007812,71.48
Target_ResNet_18,True,402,6.3653134765625,0%
Target_ResNet_18,False,402,0.8022448669433594,71.41999999999999
Target_ResNet_18,True,403,6.414569152832032,0%
Target_ResNet_18,False,403,0.8011303466796875,71.41
Target_ResNet_18,True,404,6.330345123291016,0%
Target_ResNet_18,False,404,0.8033134582519531,71.28
Target_ResNet_18,True,405,6.6890221862792965,0%
Target_ResNet_18,False,405,0.8016192565917969,71.44
Target_ResNet_18,True,406,6.4654005432128905,0%
Target_ResNet_18,False,406,0.7968408203125,71.82
Target_ResNet_18,True,407,6.296191223144532,0%
Target_ResNet_18,False,407,0.7973236694335938,71.83
Target_ResNet_18,True,408,6.27708039855957,0%
Target_ResNet_18,False,408,0.7919516967773438,72.17
Target_ResNet_18,True,409,6.172606399536133,0%
Target_ResNet_18,False,409,0.7931489196777344,72.05
Target_ResNet_18,True,410,6.41436117553711,0%
Target_ResNet_18,False,410,0.7858530517578125,72.34
Target_ResNet_18,True,411,6.441237548828125,0%
Target_ResNet_18,False,411,0.7858918212890625,72.13000000000001
Target_ResNet_18,True,412,6.416824905395508,0%
Target_ResNet_18,False,412,0.7937950805664062,71.96000000000001
Target_ResNet_18,True,413,6.501128814697266,0%
Target_ResNet_18,False,413,0.7924375122070313,72.07000000000001
Target_ResNet_18,True,414,6.232887634277343,0%
Target_ResNet_18,False,414,0.7868287353515625,72.37
Target_ResNet_18,True,415,6.319325653076172,0%
Target_ResNet_18,False,415,0.7890748352050782,72.43
Target_ResNet_18,True,416,6.23231640625,0%
Target_ResNet_18,False,416,0.7861860961914062,72.31
Target_ResNet_18,True,417,6.546123046875,0%
Target_ResNet_18,False,417,0.78582255859375,72.43
Target_ResNet_18,True,418,6.496606719970703,0%
Target_ResNet_18,False,418,0.7877299377441406,72.34
Target_ResNet_18,True,419,6.469503265380859,0%
Target_ResNet_18,False,419,0.7861045227050781,72.34
Target_ResNet_18,True,420,6.610357666015625,0%
Target_ResNet_18,False,420,0.7855662475585937,72.24000000000001
Target_ResNet_18,True,421,6.302467132568359,0%
Target_ResNet_18,False,421,0.7815428649902344,72.2
Target_ResNet_18,True,422,6.31771159362793,0%
Target_ResNet_18,False,422,0.775261572265625,72.75
Target_ResNet_18,True,423,6.282389739990235,0%
Target_ResNet_18,False,423,0.7704150024414063,73.2
Target_ResNet_18,True,424,6.3914676208496095,0%
Target_ResNet_18,False,424,0.7716100646972657,72.94
Target_ResNet_18,True,425,6.209519866943359,0%
Target_ResNet_18,False,425,0.7704403930664062,73.0
Target_ResNet_18,True,426,6.358685760498047,0%
Target_ResNet_18,False,426,0.765123095703125,73.07000000000001
Target_ResNet_18,True,427,6.422076568603516,0%
Target_ResNet_18,False,427,0.7623901000976563,73.26
Target_ResNet_18,True,428,6.6589433898925785,0%
Target_ResNet_18,False,428,0.7611432739257813,73.32
Target_ResNet_18,True,429,6.493356628417969,0%
Target_ResNet_18,False,429,0.7595368530273438,73.45
Target_ResNet_18,True,430,6.572836700439453,0%
Target_ResNet_18,False,430,0.7586230407714843,73.42
Target_ResNet_18,True,431,6.533821655273438,0%
Target_ResNet_18,False,431,0.76168271484375,73.18
Target_ResNet_18,True,432,6.348460159301758,0%
Target_ResNet_18,False,432,0.7621845764160157,73.31
Target_ResNet_18,True,433,6.531058685302734,0%
Target_ResNet_18,False,433,0.7600980041503906,73.15
Target_ResNet_18,True,434,6.7154531555175785,0%
Target_ResNet_18,False,434,0.7576740173339844,73.29
